Name,Label,xtl,ytl,xbr,ybr,Condition,Image ID
cfrl,Occlusion-OR,1199.31,226.05,1920,984.255,OcclusionOnly,56
cfrl,Occlusion-OR,1198.425,226.05,1920,984.255,OcclusionOnly,57
cfrl,Occlusion-OR,1197.555,226.05,1920,984.255,OcclusionOnly,58
cfrl,Occlusion-OR,1196.67,226.05,1920,984.255,OcclusionOnly,59
cfrl,Occlusion-OR,1195.785,226.05,1920,984.255,OcclusionOnly,60
cfrl,Occlusion-OR,1194.915,226.05,1920,984.255,OcclusionOnly,61
cfrl,Occlusion-OR,1194.03,226.05,1920,984.255,OcclusionOnly,62
cfrl,Occlusion-OR,1193.145,226.05,1920,984.255,OcclusionOnly,63
cfrl,Occlusion-OR,1192.275,226.05,1920,984.255,OcclusionOnly,64
cfrl,Occlusion-OR,1191.39,226.05,1920,984.255,OcclusionOnly,65
cfrl,Occlusion-OR,1190.505,226.05,1920,984.255,OcclusionOnly,66
cfrl,Occlusion-OR,1189.635,226.05,1920,984.255,OcclusionOnly,67
cfrl,Occlusion-OR,1188.75,226.05,1920,984.255,OcclusionOnly,68
cfrl,Occlusion-OR,1188.87,226.05,1920,984.255,OcclusionOnly,69
cfrl,Occlusion-OR,1188.99,226.05,1920,984.255,OcclusionOnly,70
cfrl,Occlusion-OR,1189.11,226.05,1920,984.255,OcclusionOnly,71
cfrl,Occlusion-OR,1189.23,226.05,1920,984.255,OcclusionOnly,72
cfrl,Occlusion-OR,1189.335,226.05,1920,984.255,OcclusionOnly,73
cfrl,Occlusion-OR,1189.455,226.05,1920,984.255,OcclusionOnly,74
cfrl,Occlusion-OR,1189.575,226.05,1920,984.255,OcclusionOnly,75
cfrl,Occlusion-OR,1189.695,226.05,1920,984.255,OcclusionOnly,76
cfrl,Occlusion-OR,1189.815,226.05,1920,984.255,OcclusionOnly,77
cfrl,Occlusion-OR,1189.935,226.05,1920,984.255,OcclusionOnly,78
cfrl,Occlusion-OR,1190.055,226.05,1920,984.255,OcclusionOnly,79
cfrl,Occlusion-OR,1190.175,226.05,1920,984.255,OcclusionOnly,80
cfrl,Occlusion-OR,1190.295,226.05,1920,984.255,OcclusionOnly,81
cfrl,Occlusion-OR,1190.415,226.05,1920,984.255,OcclusionOnly,82
cfrl,Occlusion-OR,1190.52,226.05,1920,984.255,OcclusionOnly,83
cfrl,Occlusion-OR,1190.64,226.05,1920,984.255,OcclusionOnly,84
cfrl,Occlusion-OR,1190.76,226.05,1920,984.255,OcclusionOnly,85
cfrl,Occlusion-OR,1190.88,226.05,1920,984.255,OcclusionOnly,86
cfrl,Occlusion-OR,1191,226.05,1920,984.255,OcclusionOnly,87
cfrl,Occlusion-OR,1197.45,226.05,1920,984.255,OcclusionOnly,88
cfrl,Occlusion-OR,1203.9,226.05,1920,984.255,OcclusionOnly,89
EY8x_oc,Occlusion-OR,1175.745,0,1912.335,859.155,OcclusionOnly,0
EY8x_oc,Occlusion-OR,1177.74,0,1912.335,859.155,OcclusionOnly,1
EY8x_oc,Occlusion-OR,1179.72,0,1912.335,859.155,OcclusionOnly,2
EY8x_oc,Occlusion-OR,1181.715,0,1912.335,859.155,OcclusionOnly,3
EY8x_oc,Occlusion-OR,1183.71,0,1912.335,859.155,OcclusionOnly,4
EY8x_oc,Occlusion-OR,1185.69,0,1912.335,859.155,OcclusionOnly,5
EY8x_oc,Occlusion-OR,1187.685,0,1912.335,859.155,OcclusionOnly,6
EY8x_oc,Occlusion-OR,1189.68,0,1912.335,859.155,OcclusionOnly,7
EY8x_oc,Occlusion-OR,1191.66,0,1912.335,859.155,OcclusionOnly,8
EY8x_oc,Occlusion-OR,1193.655,0,1912.335,859.155,OcclusionOnly,9
EY8x_oc,Occlusion-OR,1195.635,0,1912.335,859.155,OcclusionOnly,10
EY8x_oc,Occlusion-OR,1197.63,0,1912.335,859.155,OcclusionOnly,11
EY8x_oc,Occlusion-OR,1199.625,0,1912.335,859.155,OcclusionOnly,12
EY8x_oc,Occlusion-OR,1201.605,0,1912.335,859.155,OcclusionOnly,13
EY8x_oc,Occlusion-OR,1203.6,0,1912.335,859.155,OcclusionOnly,14
EY8x_oc,Occlusion-OR,1205.595,0,1912.335,859.155,OcclusionOnly,15
EY8x_oc,Occlusion-OR,1207.575,0,1912.335,859.155,OcclusionOnly,16
EY8x_oc,Occlusion-OR,1209.57,0,1912.335,859.155,OcclusionOnly,17
EY8x_oc,Occlusion-OR,1211.565,0,1912.335,859.155,OcclusionOnly,18
EY8x_oc,Occlusion-OR,1213.545,0,1912.335,859.155,OcclusionOnly,19
EY8x_oc,Occlusion-OR,1215.54,0,1912.335,859.155,OcclusionOnly,20
EY8x_oc,Occlusion-OR,1217.52,0,1912.335,859.155,OcclusionOnly,21
EY8x_oc,Occlusion-OR,1219.515,0,1912.335,859.155,OcclusionOnly,22
EY8x_oc,Occlusion-OR,1221.51,0,1912.335,859.155,OcclusionOnly,23
EY8x_oc,Occlusion-OR,1223.49,0,1912.335,859.155,OcclusionOnly,24
EY8x_oc,Occlusion-OR,1225.485,0,1912.335,859.155,OcclusionOnly,25
EY8x_oc,Occlusion-OR,1227.48,0,1912.335,859.155,OcclusionOnly,26
EY8x_oc,Occlusion-OR,1229.46,0,1912.335,859.155,OcclusionOnly,27
EY8x_oc,Occlusion-OR,1231.455,0,1912.335,859.155,OcclusionOnly,28
EY8x_oc,Occlusion-OR,1233.435,0,1912.335,859.155,OcclusionOnly,29
EY8x_oc,Occlusion-OR,1235.43,0,1912.335,859.155,OcclusionOnly,30
EY8x_oc,Occlusion-OR,1237.425,0,1912.335,859.155,OcclusionOnly,31
EY8x_oc,Occlusion-OR,1239.405,0,1912.335,859.155,OcclusionOnly,32
EY8x_oc,Occlusion-OR,1241.4,0,1912.335,859.155,OcclusionOnly,33
EY8x_oc,Occlusion-OR,1247.58,0,1912.335,859.155,OcclusionOnly,34
EY8x_oc,Occlusion-OR,1253.745,0,1912.335,859.155,OcclusionOnly,35
EY8x_oc,Occlusion-OR,1259.925,0,1912.335,859.155,OcclusionOnly,36
EY8x_oc,Occlusion-OR,1266.105,0,1912.335,859.155,OcclusionOnly,37
EY8x_oc,Occlusion-OR,1272.285,0,1912.335,859.155,OcclusionOnly,38
EY8x_oc,Occlusion-OR,1278.45,0,1912.335,859.155,OcclusionOnly,39
EY8x_oc,Occlusion-OR,1284.63,0,1912.335,859.155,OcclusionOnly,40
EY8x_oc,Occlusion-OR,1290.81,0,1912.335,859.155,OcclusionOnly,41
EY8x_oc,Occlusion-OR,1296.99,0,1912.335,859.155,OcclusionOnly,42
EY8x_oc,Occlusion-OR,1303.155,0,1912.335,859.155,OcclusionOnly,43
EY8x_oc,Occlusion-OR,1309.335,0,1912.335,859.155,OcclusionOnly,44
EY8x_oc,Occlusion-OR,1315.515,0,1912.335,859.155,OcclusionOnly,45
EY8x_oc,Occlusion-OR,1321.695,0,1912.335,859.155,OcclusionOnly,46
EY8x_oc,Occlusion-OR,1327.86,0,1912.335,859.155,OcclusionOnly,47
EY8x_oc,Occlusion-OR,1334.04,0,1912.335,859.155,OcclusionOnly,48
EY8x_oc,Occlusion-OR,1340.22,0,1912.335,859.155,OcclusionOnly,49
EY8x_oc,Occlusion-OR,1346.4,0,1912.335,859.155,OcclusionOnly,50
EY8x_oc,Occlusion-OR,1352.565,0,1912.335,859.155,OcclusionOnly,51
EY8x_oc,Occlusion-OR,1358.745,0,1912.335,859.155,OcclusionOnly,52
EY8x_oc,Occlusion-OR,1364.925,0,1912.335,859.155,OcclusionOnly,53
EY8x_oc,Occlusion-OR,1371.105,0,1912.335,859.155,OcclusionOnly,54
EY8x_oc,Occlusion-OR,1377.27,0,1912.335,859.155,OcclusionOnly,55
EY8x_oc,Occlusion-OR,1383.45,0,1912.335,859.155,OcclusionOnly,56
EY8x_oc,Occlusion-OR,1389.63,0,1912.335,859.155,OcclusionOnly,57
EY8x_oc,Occlusion-OR,1395.795,0,1912.335,859.155,OcclusionOnly,58
EY8x_oc,Occlusion-OR,1401.975,0,1912.335,859.155,OcclusionOnly,59
EY8x_oc,Occlusion-OR,1408.155,0,1912.335,859.155,OcclusionOnly,60
EY8x_oc,Occlusion-OR,1414.335,0,1912.335,859.155,OcclusionOnly,61
EY8x_oc,Occlusion-OR,1420.5,0,1912.335,859.155,OcclusionOnly,62
EY8x_oc,Occlusion-OR,1426.68,0,1912.335,859.155,OcclusionOnly,63
EY8x_oc,Occlusion-OR,1432.86,0,1912.335,859.155,OcclusionOnly,64
EY8x_oc,Occlusion-OR,1439.04,0,1912.335,859.155,OcclusionOnly,65
EY8x_oc,Occlusion-OR,1445.205,0,1912.335,859.155,OcclusionOnly,66
EY8x_oc,Occlusion-OR,1451.385,0,1912.335,859.155,OcclusionOnly,67
EY8x_oc,Occlusion-OR,1457.565,0,1912.335,859.155,OcclusionOnly,68
EY8x_oc,Occlusion-OR,1463.745,0,1912.335,859.155,OcclusionOnly,69
EY8x_oc,Occlusion-OR,1469.91,0,1912.335,859.155,OcclusionOnly,70
EY8x_oc,Occlusion-OR,1476.09,0,1912.335,859.155,OcclusionOnly,71
EY8x_oc,Occlusion-OR,1482.27,0,1912.335,859.155,OcclusionOnly,72
EY8x_oc,Occlusion-OR,1488.45,0,1912.335,859.155,OcclusionOnly,73
EY8x_oc,Occlusion-OR,1494.615,0,1912.335,859.155,OcclusionOnly,74
EY8x_oc,Occlusion-OR,1500.795,0,1912.335,859.155,OcclusionOnly,75
EY8x_oc,Occlusion-OR,1506.975,0,1912.335,859.155,OcclusionOnly,76
EY8x_oc,Occlusion-OR,1513.155,0,1912.335,859.155,OcclusionOnly,77
EY8x_oc,Occlusion-OR,1519.32,0,1912.335,859.155,OcclusionOnly,78
EY8x_oc,Occlusion-OR,1525.5,0,1912.335,859.155,OcclusionOnly,79
NewCut_2201,Occlusion-OR,1329.58,390.34,1920,852.38,OcclusionOnly,0
NewCut_2201,Occlusion-OR,1330.42,380.97,1920,843.01,OcclusionOnly,1
NewCut_2201,Occlusion-OR,1328.99,373.82,1920,835.86,OcclusionOnly,2
NewCut_2201,Occlusion-OR,1330.42,365.23,1920,827.27,OcclusionOnly,3
NewCut_2201,Occlusion-OR,1331.85,368.09,1920,830.13,OcclusionOnly,4
NewCut_2201,Occlusion-OR,1333.28,369.53,1920,831.57,OcclusionOnly,5
NewCut_2201,Occlusion-OR,1333.28,369.53,1920,831.57,OcclusionOnly,6
NewCut_2201,Occlusion-OR,1330.42,365.2,1920,838.72,OcclusionOnly,7
NewCut_2201,Occlusion-OR,1331.85,365.3,1920,840.15,OcclusionOnly,8
NewCut_2201,Occlusion-OR,1330.42,358.1,1920,832.99,OcclusionOnly,9
NewCut_2201,Occlusion-OR,1330.84,357.38,1920,832.27,OcclusionOnly,10
NewCut_2201,Occlusion-OR,1329.41,350.2,1920,830.84,OcclusionOnly,11
NewCut_2201,Occlusion-OR,1332.29,350.22,1920,828,OcclusionOnly,12
NewCut_2201,Occlusion-OR,1329.41,345.9,1920,835.13,OcclusionOnly,13
NewCut_2201,Occlusion-OR,1330.84,341.6,1920,839.42,OcclusionOnly,14
NewCut_2201,Occlusion-OR,1333.7,337.4,1920,837.99,OcclusionOnly,15
NewCut_2201,Occlusion-OR,1329.41,334.5,1920,833.7,OcclusionOnly,16
NewCut_2201,Occlusion-OR,1332.27,328.8,1920,842.28,OcclusionOnly,17
NewCut_2201,Occlusion-OR,1333.7,324.5,1920,840.85,OcclusionOnly,18
NewCut_2201,Occlusion-OR,1335.3,325.2,1920,851.52,OcclusionOnly,19
NewCut_2201,Occlusion-OR,1333.91,318.05,1920,841.6,OcclusionOnly,20
NewCut_2201,Occlusion-OR,1335.34,306.61,1920,841.58,OcclusionOnly,21
NewCut_2201,Occlusion-OR,1336.77,306.61,1920,843,OcclusionOnly,22
NewCut_2201,Occlusion-OR,1335.43,302.31,1920,843,OcclusionOnly,23
NewCut_2201,Occlusion-OR,1335.4,292.3,1920,850.15,OcclusionOnly,24
NewCut_2201,Occlusion-OR,1334,286.57,1920,844.4,OcclusionOnly,25
NewCut_2201,Occlusion-OR,1335.4,280.85,1920,847.3,OcclusionOnly,26
NewCut_2201,Occlusion-OR,1336.88,293.8,1920,850.15,OcclusionOnly,27
NewCut_2201,Occlusion-OR,1339.7,306.6,1920,848.8,OcclusionOnly,28
NewCut_2201,Occlusion-OR,1338.31,326.6,1920,847.28,OcclusionOnly,29
NewCut_2201,Occlusion-OR,1336.88,341,1920,857.3,OcclusionOnly,30
NewCut_2201,Occlusion-OR,1339.74,345.2,1920,857.3,OcclusionOnly,31
NewCut_2201,Occlusion-OR,1336.88,340.9,1920,850.15,OcclusionOnly,32
NewCut_2201,Occlusion-OR,1338.4,344.5,1920,855.17,OcclusionOnly,33
NewCut_2201,Occlusion-OR,1336.9,353,1920,852.31,OcclusionOnly,34
NewCut_2201,Occlusion-OR,1339.8,363.1,1920,853.74,OcclusionOnly,35
NewCut_2201,Occlusion-OR,1339,418.2,1920,854.45,OcclusionOnly,36
NewCut_2201,Occlusion-OR,1339,416.7,1920,851.59,OcclusionOnly,37
NewCut_2201,Occlusion-OR,1339.79,413.1,1920,862.32,OcclusionOnly,38
NewCut_2201,Occlusion-OR,1341.25,415.3,1920,854.46,OcclusionOnly,39
NewCut_2201,Occlusion-OR,1341.25,412.4,1920,855.89,OcclusionOnly,40
NewCut_2201,Occlusion-OR,1341.25,413.9,1920,855.89,OcclusionOnly,41
NewCut_2201,Occlusion-OR,1341.25,408.1,1920,855.89,OcclusionOnly,42
NewCut_2201,Occlusion-OR,1341.25,405.3,1920,855.89,OcclusionOnly,43
NewCut_2201,Occlusion-OR,1341.25,403.8,1920,855.89,OcclusionOnly,44
NewCut_2201,Occlusion-OR,1341.25,399.6,1920,855.89,OcclusionOnly,45
NewCut_2201,Occlusion-OR,1341.25,398.1,1920,855.89,OcclusionOnly,46
NewCut_2201,Occlusion-OR,1341.25,395.3,1920,855.89,OcclusionOnly,47
NewCut_2201,Occlusion-OR,1341.25,391,1920,855.89,OcclusionOnly,48
NewCut_2201,Occlusion-OR,1341.25,385.2,1920,855.89,OcclusionOnly,49
NewCut_2201,Occlusion-OR,1341.25,385.2,1920,855.89,OcclusionOnly,50
NewCut_2201,Occlusion-OR,1341.25,375.2,1920,855.89,OcclusionOnly,51
NewCut_2201,Occlusion-OR,1341.25,375.2,1920,855.89,OcclusionOnly,52
NewCut_2201,Occlusion-OR,1345.54,376.7,1920,867.34,OcclusionOnly,53
NewCut_2201,Occlusion-OR,1341.25,370.9,1920,858.8,OcclusionOnly,54
NewCut_2201,Occlusion-OR,1341.25,363.8,1920,863,OcclusionOnly,55
NewCut_2201,Occlusion-OR,1341.25,363.8,1920,863,OcclusionOnly,56
NewCut_2201,Occlusion-OR,1341.25,356.6,1920,863,OcclusionOnly,57
NewCut_2201,Occlusion-OR,1341.25,350.9,1920,861.6,OcclusionOnly,58
NewCut_2201,Occlusion-OR,1341.25,351,1920,870.2,OcclusionOnly,59
NewCut_2201,Occlusion-OR,1341.25,343.8,1920,873.1,OcclusionOnly,60
NewCut_2201,Occlusion-OR,1341.25,338,1920,873.1,OcclusionOnly,61
NewCut_2201,Occlusion-OR,1341.25,332.3,1920,867.3,OcclusionOnly,62
NewCut_2201,Occlusion-OR,1345.54,338,1920,875.92,OcclusionOnly,63
NewCut_2201,Occlusion-OR,1345.55,334.45,1920,872.37,OcclusionOnly,64
NewCut_2201,Occlusion-OR,1345.55,321.6,1920,873.8,OcclusionOnly,65
NewCut_2201,Occlusion-OR,1345.55,317.3,1920,873.8,OcclusionOnly,66
NewCut_2201,Occlusion-OR,1345.55,338.7,1920,873.8,OcclusionOnly,67
NewCut_2201,Occlusion-OR,1345.55,333,1920,873.8,OcclusionOnly,68
NewCut_2201,Occlusion-OR,1345.55,330.2,1920,873.8,OcclusionOnly,69
NewCut_2201,Occlusion-OR,1345.6,361.6,1920,873.8,OcclusionOnly,70
NewCut_2201,Occlusion-OR,1348.4,388.8,1920,873.8,OcclusionOnly,71
NewCut_2201,Occlusion-OR,1349.8,384.5,1920,873.8,OcclusionOnly,72
NewCut_2201,Occlusion-OR,1349.8,401.7,1920,873.8,OcclusionOnly,73
NewCut_2201,Occlusion-OR,1348.4,403.1,1920,873.8,OcclusionOnly,74
NewCut_2201,Occlusion-OR,1345.55,396,1920,873.8,OcclusionOnly,75
NewCut_2201,Occlusion-OR,1345.55,394.5,1920,873.8,OcclusionOnly,76
NewCut_2201,Occlusion-OR,1345.55,390.2,1920,873.8,OcclusionOnly,77
NewCut_2201,Occlusion-OR,1351.3,393.1,1920,873.8,OcclusionOnly,78
NewCut_2201,Occlusion-OR,1351.3,397.4,1920,873.8,OcclusionOnly,79
NewCut_2201,Occlusion-OR,1348.4,411.7,1920,873.8,OcclusionOnly,80
NewCut_2201,Occlusion-OR,1351.3,463.2,1920,873.8,OcclusionOnly,81
NewCut_2201,Occlusion-OR,1352.7,453.2,1920,873.8,OcclusionOnly,82
NewCut_2201,Occlusion-OR,1351.3,461.8,1920,873.8,OcclusionOnly,83
NewCut_2201,Occlusion-OR,1349.8,456,1920,873.8,OcclusionOnly,84
NewCut_2201,Occlusion-OR,1351.3,458.9,1920,873.8,OcclusionOnly,85
NewCut_2201,Occlusion-OR,1354.1,464.6,1920,873.8,OcclusionOnly,86
NewCut_2201,Occlusion-OR,1355.6,460.3,1920,873.8,OcclusionOnly,87
NewCut_2201,Occlusion-OR,1352.7,461.8,1920,873.8,OcclusionOnly,88
NewCut_2201,Occlusion-OR,1354.1,458.9,1920,873.8,OcclusionOnly,89
NewCut_2201,Occlusion-OR,1352.7,460.3,1920,873.8,OcclusionOnly,90
NewCut_2201,Occlusion-OR,1355.6,456,1920,873.8,OcclusionOnly,91
NewCut_2201,Occlusion-OR,1354.1,450.3,1920,873.8,OcclusionOnly,92
occ supp1,Occlusion-OR,0,500.47,698.34,863,OcclusionOnly,0
occ supp1,Occlusion-OR,0,500.47,696.39,863,OcclusionOnly,1
occ supp1,Occlusion-OR,0,500.47,694.43,863,OcclusionOnly,2
occ supp1,Occlusion-OR,0,500.47,692.48,863,OcclusionOnly,3
occ supp1,Occlusion-OR,0,500.47,690.53,863,OcclusionOnly,4
occ supp1,Occlusion-OR,0,500.47,688.57,863,OcclusionOnly,5
occ supp1,Occlusion-OR,0,500.47,686.62,863,OcclusionOnly,6
occ supp1,Occlusion-OR,0,500.47,684.66,863,OcclusionOnly,7
occ supp1,Occlusion-OR,0,500.47,682.71,863,OcclusionOnly,8
occ supp1,Occlusion-OR,0,500.47,680.76,863,OcclusionOnly,9
occ supp1,Occlusion-OR,0,500.47,678.8,863,OcclusionOnly,10
occ supp1,Occlusion-OR,0,500.47,676.85,863,OcclusionOnly,11
occ supp1,Occlusion-OR,0,500.47,674.9,863,OcclusionOnly,12
occ supp1,Occlusion-OR,0,500.47,672.94,863,OcclusionOnly,13
occ supp1,Occlusion-OR,0,500.47,670.99,863,OcclusionOnly,14
occ supp1,Occlusion-OR,0,500.47,669.04,863,OcclusionOnly,15
occ supp1,Occlusion-OR,0,500.47,667.08,863,OcclusionOnly,16
occ supp1,Occlusion-OR,0,500.47,665.13,863,OcclusionOnly,17
occ supp1,Occlusion-OR,0,500.47,663.18,863,OcclusionOnly,18
occ supp1,Occlusion-OR,0,500.47,661.22,863,OcclusionOnly,19
occ supp1,Occlusion-OR,0,500.47,659.27,863,OcclusionOnly,20
occ supp1,Occlusion-OR,0,500.47,657.31,863,OcclusionOnly,21
occ supp1,Occlusion-OR,0,500.47,655.36,863,OcclusionOnly,22
occ supp1,Occlusion-OR,0,500.47,653.41,863,OcclusionOnly,23
occ supp1,Occlusion-OR,0,500.47,651.45,863,OcclusionOnly,24
occ supp1,Occlusion-OR,0,500.47,649.5,863,OcclusionOnly,25
occ supp1,Occlusion-OR,0,498.91,645.26,863,OcclusionOnly,26
occ supp1,Occlusion-OR,0,497.36,641.01,863,OcclusionOnly,27
occ supp1,Occlusion-OR,0,495.8,636.77,863,OcclusionOnly,28
occ supp1,Occlusion-OR,0,494.24,632.52,863,OcclusionOnly,29
occ supp1,Occlusion-OR,0,492.69,628.28,863,OcclusionOnly,30
occ supp1,Occlusion-OR,0,491.13,624.03,863,OcclusionOnly,31
occ supp1,Occlusion-OR,0,489.58,619.79,863,OcclusionOnly,32
occ supp1,Occlusion-OR,0,488.02,615.54,863,OcclusionOnly,33
occ supp1,Occlusion-OR,0,486.47,611.3,863,OcclusionOnly,34
occ supp1,Occlusion-OR,0,484.91,607.05,863,OcclusionOnly,35
occ supp1,Occlusion-OR,0,483.35,602.81,863,OcclusionOnly,36
occ supp1,Occlusion-OR,0,481.8,598.56,863,OcclusionOnly,37
occ supp1,Occlusion-OR,0,480.24,594.32,863,OcclusionOnly,38
occ supp1,Occlusion-OR,0,478.69,590.07,863,OcclusionOnly,39
occ supp1,Occlusion-OR,0,477.13,585.83,863,OcclusionOnly,40
occ supp1,Occlusion-OR,0,475.58,581.58,863,OcclusionOnly,41
occ supp1,Occlusion-OR,0,474.02,577.34,863,OcclusionOnly,42
occ supp1,Occlusion-OR,0,472.46,573.09,863,OcclusionOnly,43
occ supp1,Occlusion-OR,0,470.91,568.85,863,OcclusionOnly,44
occ supp1,Occlusion-OR,0,469.35,564.6,863,OcclusionOnly,45
occ supp1,Occlusion-OR,0,467.8,560.36,863,OcclusionOnly,46
occ supp1,Occlusion-OR,0,466.24,556.11,863,OcclusionOnly,47
occ supp1,Occlusion-OR,0,464.69,551.87,863,OcclusionOnly,48
occ supp1,Occlusion-OR,0,463.13,547.62,863,OcclusionOnly,49
occ supp1,Occlusion-OR,0,461.57,543.38,863,OcclusionOnly,50
occ supp1,Occlusion-OR,0,460.02,539.13,863,OcclusionOnly,51
occ supp1,Occlusion-OR,0,458.46,534.89,863,OcclusionOnly,52
occ supp1,Occlusion-OR,0,456.91,530.64,863,OcclusionOnly,53
occ supp1,Occlusion-OR,0,455.35,526.4,863,OcclusionOnly,54
occ supp1,Occlusion-OR,0,453.79,522.41,871.05,OcclusionOnly,55
occ supp1,Occlusion-OR,0,452.24,518.42,879.11,OcclusionOnly,56
occ supp1,Occlusion-OR,0,450.68,514.42,887.16,OcclusionOnly,57
occ supp1,Occlusion-OR,0,449.13,510.43,895.22,OcclusionOnly,58
occ supp1,Occlusion-OR,0,447.57,506.44,903.27,OcclusionOnly,59
occ supp1,Occlusion-OR,0,446.02,502.45,911.32,OcclusionOnly,60
occ supp1,Occlusion-OR,0,444.46,498.45,919.38,OcclusionOnly,61
occ supp1,Occlusion-OR,0,442.9,494.46,927.43,OcclusionOnly,62
occ supp1,Occlusion-OR,0,441.35,490.47,935.48,OcclusionOnly,63
occ supp1,Occlusion-OR,0,439.79,486.48,943.54,OcclusionOnly,64
occ supp1,Occlusion-OR,0,438.24,482.48,951.59,OcclusionOnly,65
occ supp1,Occlusion-OR,0,436.68,478.49,959.65,OcclusionOnly,66
occ supp1,Occlusion-OR,0,435.12,474.5,967.7,OcclusionOnly,67
occ supp1,Occlusion-OR,0,433.57,467.76,959.65,OcclusionOnly,68
occ supp1,Occlusion-OR,0,432.01,461.02,951.59,OcclusionOnly,69
occ supp1,Occlusion-OR,0,430.46,454.28,943.54,OcclusionOnly,70
occ supp1,Occlusion-OR,0,428.9,447.55,935.48,OcclusionOnly,71
occ supp1,Occlusion-OR,0,427.35,440.81,927.43,OcclusionOnly,72
occ supp1,Occlusion-OR,0,425.79,434.07,919.38,OcclusionOnly,73
occ supp1,Occlusion-OR,0,424.23,427.33,911.32,OcclusionOnly,74
occ supp1,Occlusion-OR,0,422.68,420.59,903.27,OcclusionOnly,75
occ supp1,Occlusion-OR,0,421.12,413.85,895.22,OcclusionOnly,76
occ supp1,Occlusion-OR,0,419.57,407.12,887.16,OcclusionOnly,77
occ supp1,Occlusion-OR,0,418.01,400.38,879.11,OcclusionOnly,78
occ supp1,Occlusion-OR,0,416.46,393.64,871.05,OcclusionOnly,79
occ supp1,Occlusion-OR,0,414.9,386.9,863,OcclusionOnly,80
occ supp10,Occlusion-OR,510.55,265.4,891.1,587.28,OcclusionOnly,0
occ supp10,Occlusion-OR,500.13,263.73,886.73,589.39,OcclusionOnly,1
occ supp10,Occlusion-OR,489.71,262.07,882.35,591.5,OcclusionOnly,2
occ supp10,Occlusion-OR,479.29,260.4,877.97,593.61,OcclusionOnly,3
occ supp10,Occlusion-OR,468.87,258.73,873.6,595.72,OcclusionOnly,4
occ supp10,Occlusion-OR,458.45,257.06,869.22,597.83,OcclusionOnly,5
occ supp10,Occlusion-OR,448.04,255.4,864.84,599.94,OcclusionOnly,6
occ supp10,Occlusion-OR,437.62,253.73,860.47,602.05,OcclusionOnly,7
occ supp10,Occlusion-OR,427.2,252.06,856.09,604.16,OcclusionOnly,8
occ supp10,Occlusion-OR,416.78,250.39,851.71,606.27,OcclusionOnly,9
occ supp10,Occlusion-OR,406.36,248.73,847.34,608.38,OcclusionOnly,10
occ supp10,Occlusion-OR,395.94,247.06,842.96,610.49,OcclusionOnly,11
occ supp10,Occlusion-OR,385.52,245.39,838.58,612.61,OcclusionOnly,12
occ supp10,Occlusion-OR,375.1,243.72,834.21,614.72,OcclusionOnly,13
occ supp10,Occlusion-OR,364.68,242.06,829.83,616.83,OcclusionOnly,14
occ supp10,Occlusion-OR,354.26,240.39,825.45,618.94,OcclusionOnly,15
occ supp10,Occlusion-OR,343.84,238.72,821.07,621.05,OcclusionOnly,16
occ supp10,Occlusion-OR,333.42,237.06,816.7,623.16,OcclusionOnly,17
occ supp10,Occlusion-OR,323,235.39,812.32,625.27,OcclusionOnly,18
occ supp10,Occlusion-OR,312.58,233.72,807.94,627.38,OcclusionOnly,19
occ supp10,Occlusion-OR,302.16,232.05,803.57,629.49,OcclusionOnly,20
occ supp10,Occlusion-OR,291.74,230.39,799.19,631.6,OcclusionOnly,21
occ supp10,Occlusion-OR,281.32,228.72,794.81,633.71,OcclusionOnly,22
occ supp10,Occlusion-OR,270.91,227.05,790.44,635.82,OcclusionOnly,23
occ supp10,Occlusion-OR,260.49,225.38,786.06,637.93,OcclusionOnly,24
occ supp10,Occlusion-OR,250.07,223.72,781.68,640.04,OcclusionOnly,25
occ supp10,Occlusion-OR,239.65,222.05,777.31,642.15,OcclusionOnly,26
occ supp10,Occlusion-OR,229.23,220.38,772.93,644.27,OcclusionOnly,27
occ supp10,Occlusion-OR,218.81,218.71,768.55,646.38,OcclusionOnly,28
occ supp10,Occlusion-OR,208.39,217.05,764.18,648.49,OcclusionOnly,29
occ supp10,Occlusion-OR,197.97,215.38,759.8,650.6,OcclusionOnly,30
occ supp10,Occlusion-OR,187.55,213.71,755.42,652.71,OcclusionOnly,31
occ supp10,Occlusion-OR,177.13,212.04,751.04,654.82,OcclusionOnly,32
occ supp10,Occlusion-OR,166.71,210.38,746.67,656.93,OcclusionOnly,33
occ supp10,Occlusion-OR,156.29,208.71,742.29,659.04,OcclusionOnly,34
occ supp10,Occlusion-OR,145.87,207.04,737.91,661.15,OcclusionOnly,35
occ supp10,Occlusion-OR,135.45,205.38,733.54,663.26,OcclusionOnly,36
occ supp10,Occlusion-OR,125.03,203.71,729.16,665.37,OcclusionOnly,37
occ supp10,Occlusion-OR,114.61,202.04,724.78,667.48,OcclusionOnly,38
occ supp10,Occlusion-OR,104.19,200.37,720.41,669.59,OcclusionOnly,39
occ supp10,Occlusion-OR,93.77,198.71,716.03,671.7,OcclusionOnly,40
occ supp10,Occlusion-OR,83.36,197.04,711.65,673.81,OcclusionOnly,41
occ supp10,Occlusion-OR,72.94,195.37,707.28,675.93,OcclusionOnly,42
occ supp10,Occlusion-OR,62.52,193.7,702.9,678.04,OcclusionOnly,43
